09/10/2015,7012.3,826.399
16/10/2015,6918.8,822.298
23/10/2015,7032.9,822.298
30/10/2015,6983.3,822.298
06/11/2015,7014.2,820.207
13/11/2015,7035.7,819.901
20/11/2015,7089.9,815.392
27/11/2015,7171.3,815.924
04/12/2015,7191.8,815.924
11/12/2015,7185.3,816.769
18/12/2015,7160.1,816.769
25/12/2015,6996.4,816.769
01/01/2016,7001.1,816.769
08/01/2016,6417.7,816.315
15/01/2016,6319.5,815.589
22/01/2016,6378.4,814.358
29/01/2016,6731.8,812.176
05/02/2016,6194.2,807.032
12/02/2016,5338.7,803.081
19/02/2016,5608.9,775.233
26/02/2016,5525.7,753.06
04/03/2016,5824,744.074
11/03/2016,5740.8,727.628
18/03/2016,5505.1,727.628
25/03/2016,5778.2,719.374
01/04/2016,5492.8,758.912
08/04/2016,5203.5,757.603
15/04/2016,5463.3,726.514
22/04/2016,5633.7,726.514
29/04/2016,5381.5,726.514
06/05/2016,5214,726.514
13/05/2016,5191.1,701.496
20/05/2016,5293.9,690.388
27/05/2016,5319.6,665.901
03/06/2016,5401.5,653.402
10/06/2016,5355.8,644.8
17/06/2016,5159.7,644.8
24/06/2016,4987.4,640.862
01/07/2016,4860.9,617.836
08/07/2016,4811.4,608.128
15/07/2016,5481.4,593.624
22/07/2016,5556.6,585.687
29/07/2016,5609.9,585.687
05/08/2016,5577.6,578.808
12/08/2016,5710.8,578.808
19/08/2016,5735.6,586.948
26/08/2016,5626.1,588.216
02/09/2016,5964,589.161
09/09/2016,5873.6,589.916
16/09/2016,5583.3,584.039
23/09/2016,5663.2,584.039
30/09/2016,5593.5,584.039
07/10/2016,5813.2,582.226
14/10/2016,5800.6,583.526
21/10/2016,5780.3,579.217
28/10/2016,5849,579.217
04/11/2016,5515.1,579.217
11/11/2016,5760.9,581.697
18/11/2016,6113.2,585.92
25/11/2016,6474.3,602.616
02/12/2016,6471.3,613.134
09/12/2016,6778.2,627.369
16/12/2016,6925.3,629.641
23/12/2016,6862.4,641.614
30/12/2016,6657.2,641.614
06/01/2017,6707.5,644.671
13/01/2017,6661.1,655.249
20/01/2017,6582.7,671.273
27/01/2017,6488.8,683.316
03/02/2017,6238.1,684.369
10/02/2017,6239.1,680.155
17/02/2017,6194.5,672.611
24/02/2017,6241,673.464
03/03/2017,6247.8,678.019
10/03/2017,6310.7,678.019
17/03/2017,6172.3,678.019
24/03/2017,6029,678.019
31/03/2017,5953.3,673.721
07/04/2017,5746.4,715.834
14/04/2017,5712.9,720.554
21/04/2017,5769.1,720.554
28/04/2017,5946.4,716.876
05/05/2017,6052.9,716.876
12/05/2017,5958.3,669.931
19/05/2017,5877.5,663.258
26/05/2017,5853.8,653.663
02/06/2017,6002.6,645.36
09/06/2017,5752.3,639.217
16/06/2017,5709,637.535
23/06/2017,5774,628.664
30/06/2017,5806.5,628.664
07/07/2017,6066.7,628.833
14/07/2017,6166.2,627.706
21/07/2017,6036.1,626.571
28/07/2017,6136.6,626.573
04/08/2017,6124.8,632.265
11/08/2017,6182.9,632.259
18/08/2017,6035.1,637.04
25/08/2017,6067.6,640.898
01/09/2017,6091.3,642.648
08/09/2017,6128.7,647.333
15/09/2017,6384.9,647.552
22/09/2017,6634.2,647.547
29/09/2017,6710,647.547
06/10/2017,6889,647.547
13/10/2017,6897,652.75
20/10/2017,6999,652.75
27/10/2017,7073,652.75
03/11/2017,7155,652.75
10/11/2017,7108,671.268
17/11/2017,6917,680.393
24/11/2017,7023,691.003
01/12/2017,7051,693.213
08/12/2017,7017,696.483
15/12/2017,6966,696.483
22/12/2017,7282,698.076
29/12/2017,7213,698.076
05/01/2018,7552,698.076
12/01/2018,7578,698.076
19/01/2018,7739,699.543
26/01/2018,7608,699.543
02/02/2018,7626,699.543
09/02/2018,7465,735.638
16/02/2018,7208,736.921
23/02/2018,7283,734.873
02/03/2018,6916,737.47
09/03/2018,6791,729.116
16/03/2018,6884,726.154
23/03/2018,6603,726.154
30/03/2018,6825,724.814
06/04/2018,6728,761.208
