21/06/2001,3087.5
22/06/2001,3087.5
25/06/2001,3109.1
26/06/2001,3109.1
27/06/2001,3123.4
28/06/2001,3109.1
29/06/2001,3152.2
02/07/2001,3173.7
03/07/2001,3166.5
04/07/2001,3159.3
05/07/2001,3152.2
06/07/2001,3109.1
09/07/2001,3130.6
10/07/2001,3130.6
11/07/2001,3101.9
12/07/2001,3058.8
13/07/2001,3073.2
16/07/2001,3080.4
17/07/2001,3058.8
18/07/2001,3008.6
19/07/2001,3008.6
23/07/2001,2943.9
24/07/2001,2958.3
25/07/2001,2965.5
26/07/2001,2951.1
27/07/2001,2958.3
30/07/2001,2929.6
31/07/2001,2958.3
01/08/2001,2943.9
02/08/2001,2951.1
03/08/2001,2922.4
06/08/2001,2915.2
07/08/2001,2922.4
08/08/2001,2922.4
09/08/2001,2879.3
10/08/2001,2879.3
13/08/2001,2872.1
14/08/2001,2879.3
15/08/2001,2872.1
16/08/2001,2800.3
17/08/2001,2750.1
20/08/2001,2728.5
21/08/2001,2728.5
22/08/2001,2728.5
23/08/2001,2742.9
24/08/2001,2757.2
27/08/2001,2721.3
28/08/2001,2692.6
29/08/2001,2620.8
30/08/2001,2620.8
31/08/2001,2592.1
03/09/2001,2563.4
04/09/2001,2663.9
05/09/2001,2678.3
06/09/2001,2692.6
07/09/2001,2656.7
10/09/2001,2613.6
11/09/2001,2620.8
12/09/2001,2441.3
13/09/2001,2304.9
14/09/2001,2297.7
17/09/2001,2290.5
18/09/2001,2283.3
19/09/2001,2254.6
20/09/2001,2111
21/09/2001,1981.8
25/09/2001,2142.6
26/09/2001,2056.1
27/09/2001,2124.6
28/09/2001,2207.6
01/10/2001,2351.9
02/10/2001,2438.4
03/10/2001,2323
04/10/2001,2431.2
05/10/2001,2452.9
09/10/2001,2301.4
10/10/2001,2279.7
11/10/2001,2344.6
12/10/2001,2344.6
15/10/2001,2286.9
16/10/2001,2236.4
17/10/2001,2214.8
18/10/2001,2207.6
19/10/2001,2178.7
22/10/2001,2185.9
23/10/2001,2229.2
24/10/2001,2265.3
25/10/2001,2222
26/10/2001,2193.1
29/10/2001,2171.5
30/10/2001,2171.5
31/10/2001,2142.6
01/11/2001,2171.5
02/11/2001,2193.1
05/11/2001,2236.4
06/11/2001,2207.6
07/11/2001,2153.5
08/11/2001,2229.2
09/11/2001,2250.9
12/11/2001,2193.1
13/11/2001,2171.5
14/11/2001,2160.7
15/11/2001,2164.3
16/11/2001,2178.7
19/11/2001,2330.2
20/11/2001,2344.6
21/11/2001,2395.1
22/11/2001,2351.9
26/11/2001,2351.9
27/11/2001,2344.6
28/11/2001,2286.9
29/11/2001,2330.2
30/11/2001,2272.5
03/12/2001,2258.1
04/12/2001,2193.1
05/12/2001,2250.9
06/12/2001,2301.4
07/12/2001,2272.5
10/12/2001,2222
11/12/2001,2207.6
12/12/2001,2222
13/12/2001,2164.3
14/12/2001,2178.7
17/12/2001,2153.5
18/12/2001,2178.7
19/12/2001,2178.7
20/12/2001,2200.4
21/12/2001,2250.9
25/12/2001,2286.9
26/12/2001,2286.9
27/12/2001,2344.6
28/12/2001,2395.1
04/01/2002,2517.8
07/01/2002,2474.5
08/01/2002,2474.5
09/01/2002,2517.8
10/01/2002,2517.8
11/01/2002,2561.1
15/01/2002,2467.3
16/01/2002,2510.6
17/01/2002,2467.3
18/01/2002,2539.4
21/01/2002,2539.4
22/01/2002,2488.9
23/01/2002,2467.3
24/01/2002,2561.1
25/01/2002,2597.1
28/01/2002,2647.6
29/01/2002,2517.8
30/01/2002,2438.4
31/01/2002,2488.9
01/02/2002,2517.8
04/02/2002,2460.1
05/02/2002,2359.1
06/02/2002,2351.9
07/02/2002,2409.6
08/02/2002,2452.9
12/02/2002,2539.4
13/02/2002,2611.6
14/02/2002,2517.8
15/02/2002,2546.6
18/02/2002,2546.6
19/02/2002,2431.2
20/02/2002,2431.2
21/02/2002,2539.4
22/02/2002,2517.8
25/02/2002,2517.8
26/02/2002,2452.9
27/02/2002,2445.6
